col1,col2,col3,col4,col5,col6,col7,col8,col9,maed_dctf,maed_dctf_total,maed_dctf_prox_mes
-0.36120036652540727,-0.1910072166053101,-0.40613758437041425,-0.3730276671692362,-0.2792414051685546,-0.18695621094888273,-0.3993451199490281,-0.010815385281017028,-0.16162402587762975,0,0,0
-0.42096950905280683,-0.2775047132458877,-0.39893562203567795,0.008863620479547907,-0.27710705240571953,-0.18695621094888273,-0.30932471101372017,-0.01081531313322127,-0.2964187347354866,0,0,0
-0.45251175870322224,-0.3852034014097179,-0.3957993298139099,-0.42913222236949006,-0.2646742213203784,-0.18695621094888273,-0.45361801203542945,-0.010815431700599258,-0.37434697441319165,0,0,0
-0.5234648401838469,-0.07166336403503681,-0.5820683241619671,-0.42913222236949006,-0.5226118178910504,-0.18695621094888273,-0.4603137159973745,-0.010815421364041889,-0.10114345252999905,0,0,1
-0.5234556441542743,-0.0634525040181837,-0.5857580759676431,-0.42913222236949006,-0.5226118178910504,-0.18695621094888273,-0.4595123333827213,-0.010815416266530957,-0.0665190400903558,0,0,1
-0.5234525426557535,0.0026564948203743727,-0.551480009543515,-0.4236850180624522,-0.5226118178910504,-0.18695621094888273,-0.45749681887129795,-0.01081542227954093,-0.0024310763889923053,1,1,0
-0.5224414766695533,-0.5029683410973477,-0.4460645257554018,0.08223281603435283,-0.5226118178910504,-0.18695621094888273,0.23049970495345884,-0.010814723613996791,-0.4447119316367087,1,1,0
-0.5230480446842,-0.43432227131859574,-0.6295965874447464,-0.42913222236949006,-0.5226118178910504,-0.18695621094888273,-0.3271505876412546,-0.01072842087409353,-0.42206274890363665,0,0,1
-0.5228918306032713,-0.4333801506934726,-0.6296429076828034,-0.4277230230276215,-0.5226118178910504,-0.18695621094888273,-0.4653104772501239,-0.010815441169426544,-0.4207152986309093,1,1,1
-0.5231650598375913,-0.427942205076584,-0.6269070512603944,-0.42913222236949006,-0.5226118178910504,-0.18695621094888273,-0.4653104772501239,-0.010815441169426544,-0.4160512979389625,1,2,1
-0.35010600816601045,-0.2808260443577303,-0.25366765368272093,0.38439520156685225,-0.5226118178910504,-0.18695621094888273,3.3268034631333885,-0.010813530364671057,-0.26120985785109785,0,0,1
0.11103135855369994,-0.25938514955773634,-0.46734131478338126,-0.24679357396706664,-0.5224811030622925,-0.18695621094888273,-0.3213303150442851,-0.010815273255303662,-0.2458918228338749,0,0,1
0.10367575186307695,-0.24702464111471512,-0.45242277555421906,-0.21303760957582216,-0.5225207357983719,-0.18695621094888273,-0.39343864849477705,-0.010815364396116113,-0.25351254768797465,1,1,0
-0.47243505659238194,0.9151299355868177,-0.624523216522807,-0.4141824688142205,-0.5226118178910504,-0.18695621094888273,-0.4543760443384588,-0.010815055462145865,0.8591766251166135,0,0,0
-0.5234698652507188,-0.5009792231320199,-0.6291900740115036,-0.427164181703539,-0.5226118178910504,-0.18695621094888273,-0.46471107102852466,-0.0108152805559536,-0.4360908936756059,1,1,0
-0.5234569315984144,-0.5029687170387511,-0.6296638146560926,-0.4283491266780574,-0.5226118178910504,-0.18695621094888273,-0.46502685474635325,-0.010815211154175762,-0.48744862322697585,0,0,0
-0.5208928663375102,-0.5001133625623487,-0.6296728746146418,-0.42913222236949006,-0.5226118178910504,-0.18695621094888273,-0.464997655935882,-0.010815177245209253,-0.48472884416277984,0,0,0
0.9019140936418344,-0.11579787180727166,0.038555866896767564,-0.42913222236949006,0.21391345466120978,-0.18695621094888273,-0.4653083936456874,-0.01081544116883562,-0.11048317123952675,0,0,1
1.121465368188209,-0.11338872863816735,0.28248852942355873,-0.42913222236949006,0.4826869537209212,-0.18695621094888273,-0.4653104772501239,-0.010815441169426544,-0.0977314078456185,1,1,0
-0.3623443573201497,0.162159875720206,-0.379707798673952,0.11376207579471168,-0.2999605714641335,-0.18695621094888273,-0.253634451970325,-0.010815280774591245,0.1718326988928261,0,0,1
-0.37460607932312656,-0.2826001606749553,-0.6297964028856577,-0.428911314803964,-0.5225482744293165,-0.18695621094888273,-0.21978587834299823,-0.010355376353839197,-0.297778597320311,0,0,1
-0.3642863651514682,-0.31974237775634656,-0.6290597596544993,-0.428911314803964,-0.5216886828976254,-0.18695621094888273,-0.27482351845883723,-0.010772338438104483,-0.3213715350650983,1,1,0
-0.5234867214943267,-0.4792886433933106,-0.5916435496203486,-0.345605688375035,-0.5226118178910504,-0.18695621094888273,-0.1685027885328747,-0.010813970258871396,-0.4666792509759371,0,0,1
2.322728664385565,-0.5026986711895736,1.4884532182367876,1.1325037343751179,1.81146082843394,-0.18695621094888273,0.8517253018097418,-0.010815323303584937,-0.4761920349873004,0,0,1
0.77920164125898,0.25516855792653065,0.8810149604491375,1.7782842768625082,1.1421642106003587,-0.18695621094888273,0.5258236575340294,-0.010815316809236489,0.23328103065368205,1,1,0
-0.24524413279546467,-0.41272467214190367,-0.4886192291375044,-0.42913222236949006,-0.3669464175287588,-0.18695621094888273,-0.4531238264204575,-0.010815424816441774,-0.4024123325647095,0,0,1
-0.11292296001830578,-0.4023761723945006,-0.38735396063424166,-0.42913222236949006,-0.25536881956828145,-0.18695621094888273,-0.41318127111377084,-0.010815400423937681,-0.3833162062348521,1,1,0
0.09752965021103892,-0.36484349376156033,-0.2522188226878476,-0.42913222236949006,-0.10647222041858781,-0.18695621094888273,-0.3236082049638983,-0.010815370041110158,-0.38065016835349685,0,1,1
-0.03374874101969578,-0.318695735699755,-0.3139775821570383,-0.42913222236949006,-0.17452017147269638,-0.18695621094888273,-0.42055348316597513,-0.01081541431152562,-0.3269651809592811,1,2,0
0.6018710500946323,-0.11085465717873856,0.059620860536924905,-0.42913222236949006,0.23712359794291907,-0.18695621094888273,-0.4598830590564473,-0.010815439677196873,-0.16525399298271792,0,2,1
0.9829294292855519,-0.21344976504780677,0.22098085731771092,-0.42913222236949006,0.41491565946429226,-0.18695621094888273,-0.46008300854178397,-0.010815440004731591,-0.24845646351414738,1,3,0
1.1356259848875079,-0.11514521110108637,0.42000311254079176,-0.42913222236949006,0.6342053083902015,-0.18695621094888273,-0.458462179737689,-0.010815439932845268,-0.17703462987973922,0,3,1
1.0516558960373956,-0.13224506244066886,0.40667935915407927,-0.42913222236949006,0.6195247330983952,-0.18695621094888273,-0.45800821194059615,-0.010815439833925184,-0.22109685033460397,1,4,0
-0.4342652082553769,-0.3684461416736988,-0.28811179789284047,-0.42913222236949006,-0.14602034996212465,-0.18695621094888273,-0.4649601992482357,-0.010815440975138023,-0.4341814696228961,0,0,0
-0.5064067576124628,-0.37429925586306584,-0.5949881058782672,-0.3370947340460799,-0.5226118178910504,-0.18695621094888273,0.1156206789455902,-0.01081228638504024,-0.43452009405446484,0,0,0
-0.27548436168186224,-0.324084321577432,-0.5855927875151119,-0.37141116188819634,-0.5209502913571341,-0.18695621094888273,-0.37868135423507354,-0.010815070487407015,-0.341365580432607,0,0,1
-0.2335124442615274,-0.29907302605561775,-0.5775109518215259,-0.34123540844993666,-0.5205541152735343,-0.18695621094888273,-0.36431831195279507,-0.010815075696222764,-0.32100104774318106,1,1,0
-0.17003755175974344,-0.3727064529708601,-0.3687508964985665,-0.42913222236949006,-0.23487131591631158,-0.18695621094888273,-0.4640876679204555,-0.01081544028173414,-0.35897893871172815,0,0,1
-0.043127355270492294,-0.32983246009178846,-0.2978390121972691,-0.42913222236949006,-0.15673813329471883,-0.18695621094888273,-0.2919072690479592,-0.010815342170448489,-0.3353717070479009,1,1,1
-0.13902990084376096,-0.35730368345375935,-0.36265935398268645,-0.42913222236949006,-0.22815944232093252,-0.18695621094888273,-0.4539651178558694,-0.01081543312105619,-0.3626875327525655,1,2,0
-0.0927105976462962,-0.34282215819388395,-0.3626716078976563,-0.42913222236949006,-0.22817294411101469,-0.18695621094888273,-0.4652907751401458,-0.010815441155449275,-0.3532991275899901,0,2,1
-0.3254027731360728,-0.42746785193504094,-0.4610778652578008,-0.42913222236949006,-0.3366003840695796,-0.18695621094888273,-0.4642668975897016,-0.01081543999752609,-0.4225310538882616,1,3,0
-0.14596571219033258,-0.34784441871759014,-0.30219860889653494,-0.42911441626507774,-0.16154168869895733,-0.18695621094888273,-0.4650052476266045,-0.01081544099284721,-0.3359967546654136,0,0,1
-0.2162494924909265,-0.3872192147842344,-0.40648047970852197,-0.4291087201761793,-0.2764430840934842,-0.18695621094888273,-0.46506879330966505,-0.010815440964348269,-0.39270512574673017,1,1,0
-0.31809203678188025,-0.24167781435244515,-0.1719948799765115,-0.08670092151550718,-0.018078687680742712,-0.18695621094888273,-0.24398162572114224,-0.010815349536174836,-0.1683790123814009,0,0,1
-0.26580087337521047,-0.24912780170222687,0.29991722682123445,0.2621883084738236,0.5018904992203341,-0.18695621094888273,-0.04716386588855804,-0.01081535591432148,-0.17032920248663008,1,1,0
-0.5186405082278255,0.07702045008345353,-0.2814643403660039,-0.13080841343274163,-0.5226118178910504,-0.18695621094888273,-0.17743896257965427,-0.010815284542153256,-0.2946687484047325,0,0,1
-0.5172524851996634,-0.004163682680938972,-0.16266512475704395,-0.15077638401722798,-0.5226118178910504,-0.18695621094888273,-0.2078903793414337,-0.010815336722005577,-0.2980354900561622,1,1,0
-0.3143880555367163,-0.3501668208887057,-0.34214530605910154,0.19380608070112046,-0.20607587301152586,-0.18695621094888273,-0.0020027829461748085,-0.010815135931128782,-0.39295820079541516,0,0,1
-0.15853683971718444,-0.38460123472251373,-0.3454013472575622,0.021273552320739686,-0.21134553336975087,-0.18695621094888273,2.713768433106904,-0.010813322744574465,-0.29109076588195515,1,1,0
-0.3136817213430079,-0.3612871133756554,-0.46372878082863234,0.1347119271828738,-0.3411316709169449,-0.18695621094888273,-0.030903249610472378,-0.010814945564242891,-0.39734022941228225,0,1,1
-0.2727563524352858,-0.27773150790999923,-0.2876075520424208,0.3944242335064884,-0.17061928811691346,-0.18695621094888273,0.11111399846533092,-0.01081512191535855,-0.36345777336533247,1,2,0
-0.29371269586930465,-0.30564319538455664,-0.17286177803350333,0.13546207691985981,-0.020009952784948493,-0.18695621094888273,-0.010433888442700982,-0.01081525248692054,-0.28989030788659975,0,2,1
-0.25592415840957305,-0.2317499170117815,-0.23755439647042811,0.1783870756978954,-0.09125474570838273,-0.18695621094888273,0.05864003942239139,-0.010815187999314345,-0.32363781611086184,1,3,0
-0.5053273564806985,-0.47777080359668894,-0.6298961635703543,-0.42913222236949006,-0.5226118178910504,-0.18695621094888273,-0.4653104772501239,-0.010815441169426544,-0.4612247493726137,1,1,0
-0.07008055980038236,-0.21552479602866265,-0.0885669019991386,-0.13360104453920355,0.07384516264820744,-0.18695621094888273,0.271020059361996,-0.010815183300837928,-0.14498562111463803,0,0,1
-0.20112311767374924,-0.23580700995553552,-0.14567720752691826,-0.42913222236949006,0.01091903996308054,-0.18695621094888273,0.40158671609757357,-0.010815101768665845,-0.26415691680388526,1,1,0
-0.22250450500055,-0.21908076682830738,-0.2429789961593914,-0.42913222236949006,-0.09629145790391158,-0.18695621094888273,-0.18806914672104502,-0.010815305329744063,-0.2450868323192301,0,1,1
-0.27455911141926387,-0.22074342882295028,-0.2399474906427403,-0.2834405505222931,-0.09295123959657586,-0.18695621094888273,0.3863785723603421,-0.010815027112254065,-0.26329856699809717,1,2,0
-0.029101768772716866,-0.46926753331833265,-0.25976439130624857,-0.42913222236949006,-0.20590550466968455,-0.18695621094888273,-0.4649773698496944,-0.0108154409988126,-0.4511151917636352,0,0,1
-0.34268463781216657,-0.4955956390977547,-0.5070375437379506,-0.42913222236949006,-0.3872403577115369,-0.18695621094888273,-0.4653104772501239,-0.010815441169426544,-0.4824112911001953,1,1,0
-0.5234894572476259,-0.500311999822925,-0.6292866042730413,-0.42743269962259056,-0.5226118178910504,-0.18695621094888273,-0.4647936809834705,-0.010815280812890977,-0.48695097877427757,1,1,0
-0.40858763581455876,-0.27488257139890937,-0.6274297773317548,-0.42913222236949006,-0.5226118178910504,-0.18695621094888273,-0.14196050001247842,-0.010790601179655978,-0.14506759392515517,0,0,1
-0.3816820470682193,-0.31768250708725754,-0.6274297773317548,-0.42913222236949006,-0.5226118178910504,-0.18695621094888273,-0.3136256050813844,-0.010803788622841542,-0.3798787539970678,1,1,1
-0.39853942799715,-0.2667345655189572,-0.6274297773317548,-0.42913222236949006,-0.5226118178910504,-0.18695621094888273,-0.24169412287276124,-0.010798262791983261,-0.23701710671155035,1,2,0
-0.38884072144053333,-0.22580699748427516,1.6445648955417833,-0.42913222236949006,1.9834701088587618,-0.18695621094888273,-0.2725290674274985,-0.010815425100952162,-0.16800988233397277,0,2,1
-0.4589840044869232,0.35254878018775704,-0.6274297773317548,-0.42913222236949006,-0.5223954623124166,-0.18695621094888273,-0.13930305957477054,-0.010790397033071981,0.28922010648322843,1,3,0
0.4883023422233486,-0.10969231524392993,-0.3703298224266512,-0.30896963786921755,-0.522183175764058,-0.18695621094888273,-0.4287720156525986,-0.010815414483161935,-0.11236462279243647,0,0,1
0.4127052498268638,-0.11656273408603283,-0.386944686637738,-0.15853334771128197,-0.5167023894506141,-0.18695621094888273,-0.3470373219815218,-0.01081534887990741,-0.12678247426058425,1,1,0
-0.5147128439121166,-0.3560567459691853,-0.6278823507489816,-0.4235265064429114,-0.5226118178910504,-0.18695621094888273,-0.4355574960348168,-0.010812642219021744,-0.2826117187842451,0,0,1
-0.5214722887732383,0.7331513711130224,-0.6248994351352478,-0.4152289829801427,-0.5226118178910504,-0.18695621094888273,-0.37263210343245406,-0.010811925903386786,1.7393618194307443,1,1,0
-0.4245443696589271,-0.2796168870095599,-0.25271215158119603,-0.42913222236949006,-0.10701578736644561,-0.18695621094888273,-0.4117016454892459,-0.010815414224952557,-0.312642850305689,0,0,1
-0.4182514595516489,-0.3062972245933984,-0.11554743689697301,-0.42913222236949006,0.04411707008414928,-0.18695621094888273,-0.3830058057896325,-0.010815410833735517,-0.3038537096092509,1,1,0
-0.4154495812980655,-0.26613582027826316,-0.3090928058294524,-0.42913222236949006,-0.16913795487205927,-0.18695621094888273,-0.390911879821018,-0.010815397203908042,-0.2763153172207444,0,1,1
-0.4139156539599066,-0.32830296193453357,-0.2033219340402141,-0.42913222236949006,-0.05259592636750259,-0.18695621094888273,-0.3976161081347191,-0.010815411084790599,-0.32503931516322815,1,2,0
-0.27835714341941176,-0.1713194845157732,1.3502396070173228,-0.42913222236949006,1.6591722602679027,-0.18695621094888273,2.962582442434102,-0.010815112983286359,0.006646974238436557,0,2,1
-0.3492706353377385,0.2122931922157808,0.6616988073135532,-0.42913222236949006,0.9005140385079174,-0.18695621094888273,0.8177699342418253,-0.010815252841240772,0.5416201526587042,1,3,0
4.070637790334491,3.9972539140008854,2.978651611542447,3.8087551678804634,3.453413293155356,-0.18695621094888273,6.670679181279132,-0.01081506627425178,3.01164524891398,0,0,1
3.8519264313502,3.165895115926556,3.3896748883424968,3.600477099311373,3.9062930475769457,-0.18695621094888273,3.539945807317678,-0.010815252266486934,2.808665868581406,1,1,0
0.3335339691037991,-0.19607564827754467,-0.10293124498511033,-0.42913222236949006,0.058018029512195285,-0.18695621094888273,-0.4390998531986494,-0.01081543174005472,-0.2006704858418497,0,0,1
0.36911519144507743,-0.1204317092932087,-0.09858234675416722,-0.42913222236949006,0.0628097969716137,-0.18695621094888273,-0.45262939984442824,-0.010815436644701875,-0.12639024631238077,1,1,0
-0.4805414454769713,-0.09968672380224253,-0.07405379856434889,1.1999831926541156,0.08983620522519536,-0.18695621094888273,0.10060327714647116,-0.010815248156778265,-0.1456725715026613,0,0,1
-0.4794319678266065,-0.11831621061262701,-0.12602235834747022,1.1012082100335159,0.032575436989743356,-0.18695621094888273,0.1549119448627897,-0.010815207816779195,-0.13486746974882885,1,1,0
-0.5015517515269163,-0.20556284682704884,-0.19067401123492583,0.7800976216355628,-0.03866000473650293,-0.18695621094888273,0.09972251062020374,-0.010815197289284331,-0.22225039562241838,0,1,1
-0.49282833813946747,0.04545689492926454,0.10122447990311122,1.659619670516837,0.28296391401527016,-0.18695621094888273,0.3362813171143554,-0.010815233318652804,0.008245982482601793,1,2,0
-0.44899170826732065,-0.41245281083751234,-0.6270562806340659,-0.42913222236949006,-0.5194811799702326,-0.18695621094888273,-0.45644850786964486,-0.010814849877211711,-0.3910009466703955,0,0,1
-0.45744273159089754,-0.3903756823757602,-0.5383730463968923,-0.42913222236949006,-0.4217669053546335,-0.18695621094888273,-0.44052325835625533,-0.010815389826742846,-0.35016078459114164,1,1,0
2.854862174631845,-0.4325719100171501,-0.580973160530364,-0.29304007312031394,-0.5226118178910504,-0.18695621094888273,-0.2532694696742704,-0.01081461952770551,-0.4870216378533604,0,0,0
-0.19525976353963181,-0.38502832048558544,-0.38824981889174826,-0.42913222236949006,-0.2563559073819322,-0.18695621094888273,-0.4650383046488283,-0.010815440955900969,-0.3560767362990791,0,0,1
-0.1263035097543648,-0.49711709491904316,-0.3909401981746237,-0.42913222236949006,-0.25932026093002164,-0.18695621094888273,-0.4653104772501239,-0.010815441169426544,-0.4197083769672957,1,1,1
-0.1728872587989297,-0.37752342586853727,-0.37542106501135514,-0.42913222236949006,-0.2422207397775102,-0.18695621094888273,-0.4653104772501239,-0.010815441169426544,-0.34875247695743594,1,2,0
-0.14132095432631545,-0.3594246599423538,-0.3586472363658657,-0.42913222236949006,-0.22373875146575198,-0.18695621094888273,-0.46502108868999414,-0.010815440967171512,-0.2828769449915836,0,2,1
-0.084439745763653,-0.3244110470107633,-0.3528621674877269,-0.42913222236949006,-0.2173645611930244,-0.18695621094888273,-0.46471805322951404,-0.01081544076402477,-0.26200988015659177,1,3,0
-0.06425953019587594,-0.3832531042929252,-0.3120468424357087,-0.42913222236949006,-0.17239281523716832,-0.18695621094888273,-0.4399237132276936,-0.010815426027804671,-0.3340331334602915,0,3,1
-0.04338422317003244,-0.3525805816815128,-0.3171451216983469,-0.42913222236949006,-0.17801027680385104,-0.18695621094888273,-0.44041187481623334,-0.010815426076880389,-0.3286736543820726,1,4,0
0.12697085966743746,-0.3131602878951129,-0.19879927569706765,-0.42913222236949006,-0.0476127039677325,-0.18695621094888273,-0.46228466688737957,-0.010815439838807719,-0.32254469601486463,0,4,0
0.1376821240106073,-0.21369756405178872,-0.3199381833685279,-0.42913222236949006,-0.18108776938072832,-0.18695621094888273,-0.46054461905664673,-0.010815438254520351,-0.20834779222993957,0,4,0
-0.15619412341208275,-0.1036799997434162,-0.348194900605348,-0.13455737218466243,-0.21356654873329411,-0.18695621094888273,-0.3633583854669549,-0.010815372558475764,-0.11929061314969883,0,0,0
-0.06723598210213538,-0.23728085215252276,-0.2755527180359738,0.05356886611867487,-0.13384804172968784,-0.18695621094888273,-0.3068678267162463,-0.010815356400978433,-0.2614463362729153,0,0,1
-0.25147337179474166,-0.2177076571810239,-0.369386272999903,0.088478507592187,-0.2365179197534687,-0.18695621094888273,-0.2832514886267827,-0.010815308682256617,-0.24954774953168166,1,1,0
-0.16017157125916737,-0.3029689678054791,-0.6282993316945377,-0.42913222236949006,-0.5226118178910504,-0.18695621094888273,-0.4140633756826152,-0.010809362416879237,-0.3189912303024581,0,0,1
-0.2223406896544935,-0.2940658605286065,-0.6140678802042543,-0.42913222236949006,-0.5216283530030772,-0.18695621094888273,-0.4110527628754957,-0.010814791373178026,-0.30738410664691834,1,1,0
-0.05793965554832394,-0.4089006924879059,-0.5731538856645562,-0.4241117492788765,-0.46008964480809517,-0.18695621094888273,-0.4076968812216436,-0.010815248684965209,-0.27326850409097586,0,1,1
0.1574886587857045,0.3012099109765147,-0.6006431507307416,-0.42913222236949006,-0.4910754733080775,-0.18695621094888273,-0.27011815283008295,-0.010814176259978266,0.42937165597376703,1,2,0
0.6323237929365682,0.5051405834211599,1.4024610494493701,-0.42913222236949006,1.7167116634089854,-0.18695621094888273,2.302920767461947,-0.010815182949181238,0.9931437282950416,0,0,1
0.5142961234159602,0.6810168946034114,1.118566894549734,-0.06877830365136536,1.4039072009619176,-0.18695621094888273,1.8173228826737473,-0.010815193673750105,1.2284774357898787,1,1,0
0.05853995435403595,-0.29844717528784037,-0.2449390582551668,-0.42913222236949006,-0.09845112255233893,-0.18695621094888273,-0.4274807620433168,-0.010815422539660254,-0.34399102566443585,0,0,1
0.17086474045656938,-0.2777142942746396,-0.10143738878891366,-0.42913222236949006,0.05966401227147301,-0.18695621094888273,-0.398371866899302,-0.01081541715608012,-0.2936895579090942,1,1,0
0.156913699961254,-0.39137149464833104,-0.37479699693908464,-0.42913222236949006,-0.24153311985118248,-0.18695621094888273,-0.4653104772501239,-0.010815441169426544,-0.38042323230488223,0,0,1
0.3331397271941731,-0.3831031189384535,-0.33643131412665644,-0.421247026755964,-0.19926047498887822,-0.18695621094888273,-0.4628046041522855,-0.01081543955064158,-0.3714600669113268,1,1,0
1.1015723537938138,-0.15406273460107456,-0.02956064960275016,-0.42913222236949006,0.13886030559256804,-0.18695621094888273,-0.4563985920779189,-0.010815438355175778,-0.12505186471957433,0,1,1
2.184240987870476,-0.1443798359945976,0.31964282801838695,-0.42913222236949006,0.5232047972100121,-0.18695621094888273,-0.3260833371004988,-0.010815413372375697,-0.17594489146763853,1,2,0
-0.300120577567847,-0.21901110268376567,-0.3771919378244285,-0.32320094774043634,-0.2441719490884288,-0.18695621094888273,-0.1738498958235756,-0.010815222517572758,-0.25216156576706034,0,0,0
-0.510236712934985,-0.4335162695821871,-0.548558311297975,-0.42913222236949006,-0.4329893847797223,1.1741984677179376,-0.38249951259024084,-0.010815248161177501,-0.40259971797327093,0,0,1
-0.5124588863220745,-0.4424763591709779,-0.5449537772729109,-0.42913222236949006,-0.42901778371424454,1.0738063792304322,-0.38685769869282,-0.010815266077984399,-0.41081567373878614,1,1,0
-0.5085759113041515,-0.060822914050499645,-0.5024897922269619,-0.42913222236949006,-0.3822294867859253,1.5196148031827277,-0.3725951683546259,-0.01081530321242165,-0.04089702769588858,0,1,1
-0.5098376469087627,-0.4098193807233268,-0.49396665429927267,-0.42913222236949006,-0.3728383967200675,1.7465251214856063,-0.37007161721969056,-0.010815308343089724,-0.38736469915053046,1,2,0
-0.5000984469065995,-0.4188700765953157,-0.5118785199284445,-0.4270018198635152,-0.3925743137964088,1.733400604591582,-0.35117870266409795,-0.010815257835558227,-0.3624362330409041,0,2,1
-0.5045854129549278,-0.40844047497097546,-0.5166168558086384,-0.42704201877567544,-0.3977951772144024,1.5057129251691777,-0.35854876024096644,-0.01081526250099815,-0.3555166921609112,1,3,0
-0.4898265371549954,-0.44450987710716344,-0.48672889471810393,-0.42704201877567544,-0.3648635812614366,1.8424340665021626,-0.34989853326345144,-0.010815288345624422,-0.3652563706244265,0,3,1
-0.4874408641259984,-0.40399303553652627,-0.4244607594322846,-0.42704201877567544,-0.29625438220079403,2.5147544028949698,-0.3239096018891889,-0.010815310683975846,-0.36108711948840627,1,4,0
-0.502524357935877,-0.4004166616754134,-0.38234555473914467,-0.42913222236949006,-0.24985038360651818,-0.18695621094888273,-0.37188598311016263,-0.010815369623889697,-0.3926074202859591,0,4,1
-0.4848957680995426,-0.3927489457732682,0.0689638707924199,-0.42913222236949006,0.24741805187995325,-0.18695621094888273,-0.39555216612045296,-0.010815422246289137,-0.33986685974058595,1,5,0
-0.5149866157383808,-0.3742477791560403,-0.5368635261781681,-0.42913222236949006,-0.420103663430058,-0.18695621094888273,-0.4268673970894107,-0.010815362832862316,-0.3622036620099287,0,5,1
-0.5053528627559979,-0.2932364360478608,-0.45840899433771565,-0.42913222236949006,-0.3336597291843355,-0.18695621094888273,-0.4368935570614101,-0.010815409754932621,-0.28313830157043396,1,6,0
-0.5230516337556848,-0.26141650009679646,-0.5195840907248831,0.03391678142000406,-0.5226118178910504,-0.18695621094888273,-0.2728060167274003,-0.01081511034279734,-0.29348439424476075,0,0,0
-0.3953871506254143,-0.3456238662877026,-0.3729391402020417,-0.42913222236949006,-0.23948606862485539,-0.18695621094888273,-0.38078998743837644,-0.01081537881211343,-0.37315568478458416,1,1,0
-0.415555188396879,-0.2890039435031807,-0.37440962792011084,-0.42913222236949006,-0.24110630318145715,-0.18695621094888273,-0.40150793537218893,-0.010815393826420347,-0.30005832856416953,0,1,1
-0.40124077032993727,-0.3579967477597623,-0.3802700936498708,-0.42913222236949006,-0.24756356832992457,-0.18695621094888273,-0.11216561141705518,-0.010815172975605063,-0.3475071802903355,1,2,0
-0.18222742054635557,-0.20428005007677338,-0.22300657498648374,-0.42913222236949006,-0.07428514899992429,-0.18695621094888273,-0.31371672521390653,-0.010815370539055848,-0.2845754914728328,0,2,1
-0.0004373568421493208,-0.15579147046188263,0.010045293473781016,-0.42913222236949006,0.18249951238829548,-0.18695621094888273,-0.2913848116138776,-0.010815389645288147,-0.16534230176641773,1,3,1
-0.19024604786940508,-0.264930210601777,-0.2563541090510458,-0.42913222236949006,-0.11102862288612786,-0.18695621094888273,-0.1748960977072684,-0.010815293780369863,-0.30988787448509425,1,4,0
-0.42136676547856594,0.09721572129509155,0.31878989687802284,-0.42913222236949006,0.5226850640613806,-0.18695621094888273,-0.12034353771327187,-0.010815372233982391,0.33139845533916035,0,0,1
-0.37073258171756124,-0.18921527284294307,0.37019055905398446,-0.42913222236949006,0.5793201029443019,-0.18695621094888273,-0.10285733113143312,-0.01081537246228715,-0.4233784976802903,1,1,0
